2366.742,25,31,2,3,18,37,33,19,8,17,18,19,1,3,6,15,6,11,1,21,24,42,,,,,,,
2366.8037,23,30,2,3,17,37,17,24,13,16,17,20,1,1,11,21,0,14,1,20,23,38,,,,,,,
2366.8689,25,32,1,3,18,37,24,23,10,15,19,18,1,2,12,16,16,12,1,20,27,42,,,,,,,
2366.9305,24,28,1,3,12,30,14,25,15,15,21,23,1,0,12,13,29,11,2,17,23,38,,,,,,,
2366.9921,27,32,2,3,16,40,17,22,7,16,21,22,0,3,4,17,23,11,2,17,27,39,,,,,,,
2367.0572,27,27,2,3,13,34,20,22,16,13,20,24,0,2,8,17,17,11,2,24,25,35,,,,,,,
2367.1188,27,29,2,3,18,38,23,21,9,15,19,20,1,3,7,16,21,11,2,18,26,39,,,,,,,
2367.1804,26,33,2,3,18,36,23,22,13,15,19,21,1,1,10,16,16,13,1,18,25,35,,,,,,,
2367.2419,25,32,1,3,18,33,1,21,7,16,19,19,1,3,12,21,25,11,1,21,26,42,,,,,,,
2367.3071,24,31,1,3,17,35,34,24,16,15,21,21,1,1,9,16,23,12,2,27,23,34,,,,,,,
2367.3689,28,30,2,3,16,36,7,23,19,15,17,20,1,7,12,18,23,10,2,19,27,39,,,,,,,
2367.4303,23,30,2,2,14,39,35,23,15,13,18,23,0,3,0,16,18,13,2,17,27,31,,,,,,,
2367.4955,28,29,2,2,17,33,17,19,16,14,17,16,1,3,9,17,21,11,2,16,27,38,,,,,,,
2367.5571,27,26,2,3,16,37,27,22,17,13,16,22,1,4,7,19,19,11,1,18,25,35,,,,,,,
2367.6187,26,32,2,3,17,31,26,23,8,15,21,14,1,5,12,16,22,11,1,20,24,40,,,,,,,
2367.6839,24,22,1,3,17,36,32,26,13,15,14,19,1,6,18,16,24,10,2,18,19,35,,,,,,,
2367.7456,28,31,2,3,15,33,6,25,13,17,18,19,0,6,12,18,27,10,2,20,26,34,,,,,,,
2367.807,27,20,2,3,17,37,30,22,17,13,16,18,0,3,10,18,21,12,2,11,27,39,,,,,,,
2367.8686,28,27,2,2,15,36,29,22,16,14,20,20,1,1,10,20,19,11,2,19,25,32,,,,,,,
2367.9338,22,26,2,2,18,36,36,23,12,16,18,18,1,4,13,17,12,12,1,14,21,42,,,,,,,
2367.9955,24,29,1,3,13,30,19,19,17,16,20,23,1,5,12,22,28,11,1,19,23,33,,,,,,,
2368.0569,24,26,1,3,16,37,39,25,15,15,20,17,0,5,15,16,21,12,2,14,27,39,,,,,,,
2368.1184,26,30,2,3,16,38,21,20,7,14,16,21,0,3,9,19,21,11,2,15,27,35,,,,,,,
2368.1837,29,26,2,3,18,38,31,23,16,14,19,19,1,3,12,15,12,15,2,13,26,39,,,,,,,
2368.2452,23,22,2,3,17,29,10,23,10,14,20,21,1,1,9,17,22,11,2,16,25,36,,,,,,,
2368.3068,24,30,2,2,18,39,32,26,2,15,19,15,1,1,8,18,22,12,1,21,23,41,,,,,,,
2368.3721,23,27,1,3,19,32,18,23,9,15,18,17,1,1,12,17,22,11,1,16,24,36,,,,,,,
2368.4336,24,33,1,3,18,38,32,25,14,17,18,20,1,1,11,13,28,12,2,21,24,40,,,,,,,
2368.495,25,20,2,3,13,36,5,24,13,15,17,20,0,1,12,14,23,8,2,14,29,37,,,,,,,
2368.5604,27,30,2,3,16,40,29,24,15,16,20,22,0,5,10,17,15,13,2,19,26,38,,,,,,,
2368.6219,25,30,2,2,18,28,32,21,15,13,15,22,1,1,9,21,15,12,2,18,24,35,,,,,,,
2368.6835,28,29,2,2,18,40,31,25,10,16,19,17,1,4,10,16,25,11,2,18,24,42,,,,,,,
2368.7489,19,27,1,3,14,34,18,25,15,15,16,20,1,0,12,18,17,13,1,22,21,41,,,,,,,
2368.8103,27,31,1,3,17,42,19,25,17,15,21,20,1,1,12,17,26,10,2,21,27,39,,,,,,,
2368.8719,25,31,2,3,16,34,16,25,16,13,18,25,0,1,12,19,18,13,2,16,25,36,,,,,,,
2368.9334,28,30,2,2,18,32,14,20,13,16,15,17,1,3,9,20,24,11,2,21,27,39,,,,,,,
2368.9986,26,31,2,2,15,30,30,22,16,15,21,24,1,1,8,14,17,11,1,19,24,39,,,,,,,
2369.0602,28,32,1,3,18,37,16,25,14,15,20,17,1,1,9,16,23,11,1,20,24,41,,,,,,,
2369.1219,18,31,1,3,17,37,28,26,13,15,20,19,1,2,12,15,14,12,2,17,23,41,,,,,,,
2369.1833,28,29,2,3,16,37,24,22,6,15,17,22,1,2,12,16,26,10,2,21,27,39,,,,,,,
2369.2486,24,27,2,3,14,36,33,22,17,15,17,22,0,2,12,16,19,11,2,16,28,35,,,,,,,
2369.3102,28,27,2,2,16,31,16,22,10,14,19,18,1,1,12,21,24,11,2,18,27,37,,,,,,,
2369.3717,19,26,2,2,17,35,29,25,15,15,17,18,1,1,11,15,21,12,2,16,26,35,,,,,,,
2369.437,25,32,1,3,18,33,24,27,12,17,20,16,1,3,13,17,25,10,2,21,26,34,,,,,,,
2369.4985,25,27,2,3,16,38,38,25,12,15,18,20,0,7,7,18,26,11,2,14,25,37,,,,,,,
2369.5601,27,27,2,3,16,34,12,22,17,17,20,19,1,2,10,22,23,11,2,18,24,38,,,,,,,
2369.6254,27,27,2,2,18,35,34,25,17,14,17,17,1,3,15,19,17,13,1,11,26,39,,,,,,,
2369.6871,24,29,2,3,18,36,27,23,12,16,19,19,1,1,12,20,20,11,1,18,25,36,,,,,,,
2369.7485,27,32,1,3,18,37,33,25,14,16,17,20,1,4,12,18,20,11,2,19,25,40,,,,,,,
2369.81,26,31,2,3,16,30,22,24,12,15,15,20,0,3,13,20,27,9,2,14,27,38,,,,,,,
2369.8753,26,29,2,3,16,40,30,23,12,14,19,17,0,5,13,17,17,13,2,19,27,39,,,,,,,
2369.9367,25,19,2,2,16,33,12,18,9,15,17,21,1,1,9,17,22,13,2,17,26,34,,,,,,,
2369.9983,27,32,2,3,18,37,34,22,0,14,20,12,1,1,9,16,13,11,1,19,26,42,,,,,,,
2370.0636,21,33,2,2,16,36,19,25,16,15,17,18,1,1,10,21,21,11,1,17,26,39,,,,,,,
2370.1251,26,32,1,3,18,36,27,26,13,16,18,15,1,1,9,15,17,10,2,21,26,42,,,,,,,
2370.1867,27,25,1,3,15,36,18,25,17,15,15,20,1,3,12,13,19,11,2,18,21,34,,,,,,,
2370.2482,28,28,2,3,16,42,33,20,23,13,21,19,0,5,9,14,19,11,2,18,27,39,,,,,,,
2370.3134,30,26,2,2,15,32,24,23,19,13,19,18,1,1,9,21,15,1,2,14,26,37,,,,,,,
2370.375,25,32,2,2,18,37,15,19,19,12,19,14,1,3,4,17,14,11,2,14,27,39,,,,,,,
2370.4367,26,31,2,2,15,34,25,26,19,15,18,19,1,1,9,21,15,9,1,12,27,37,,,,,,,
2370.5018,25,32,2,2,18,38,28,24,12,17,17,18,1,4,15,16,18,12,1,21,24,41,,,,,,,
2370.5634,22,29,1,3,15,35,21,26,17,15,19,25,1,0,13,15,18,12,2,17,22,41,,,,,,,
2370.6249,28,28,2,3,16,41,22,22,18,17,15,17,0,2,13,13,25,11,2,22,27,39,,,,,,,
2370.6865,26,29,2,3,15,25,21,23,20,13,19,21,0,1,9,15,22,13,2,18,27,42,,,,,,,
2370.7517,28,28,2,2,18,35,15,19,17,13,18,11,1,5,15,14,24,11,2,18,26,37,,,,,,,
2370.8132,24,33,2,2,11,35,35,26,18,15,20,22,1,1,6,13,15,11,1,16,23,36,,,,,,,
2370.8748,24,32,2,3,17,33,17,24,10,17,18,17,1,4,16,18,22,11,1,22,24,41,,,,,,,
2370.9401,24,26,1,3,16,36,35,26,19,15,15,21,1,3,14,16,18,8,2,15,23,36,,,,,,,
2371.0016,28,30,2,3,13,33,27,26,19,15,19,20,1,4,9,20,24,11,2,20,27,38,,,,,,,
2371.0633,27,32,2,2,15,37,35,23,17,14,15,17,1,5,11,16,26,13,2,19,26,35,,,,,,,
2371.1285,25,31,2,2,17,33,10,26,18,17,19,21,1,1,12,17,22,11,1,20,24,39,,,,,,,
2371.19,20,31,1,3,18,36,27,25,15,15,18,19,1,4,13,14,32,9,1,23,23,41,,,,,,,
2371.2515,25,32,1,3,10,34,15,27,8,15,17,18,1,5,12,16,24,12,2,21,24,38,,,,,,,
2371.3168,27,29,2,3,16,40,34,25,17,15,15,18,0,3,13,15,16,10,2,15,26,38,,,,,,,
2371.3783,28,26,2,3,15,34,21,18,13,14,21,22,0,1,9,19,25,12,2,16,26,38,,,,,,,
2371.44,25,26,2,2,18,35,35,24,19,15,17,16,1,2,10,19,15,12,2,15,27,38,,,,,,,
2371.5015,24,33,2,3,17,29,22,22,16,16,18,22,1,3,13,20,21,11,1,17,22,38,,,,,,,
2371.5667,23,32,1,3,18,36,35,26,14,17,21,20,1,3,15,13,24,11,2,19,24,41,,,,,,,
2371.6284,25,27,2,3,14,32,23,26,10,15,15,21,1,2,12,18,28,10,2,14,26,38,,,,,,,
2371.69,26,29,2,3,18,40,33,20,14,16,17,13,1,2,12,20,17,16,2,19,27,38,,,,,,,
2371.7513,24,28,2,2,18,37,11,26,15,13,17,20,1,1,9,19,20,12,1,15,26,30,,,,,,,
2371.8167,25,31,2,2,18,38,34,24,17,16,19,21,1,2,13,15,17,12,1,21,23,41,,,,,,,
2371.8782,25,28,1,3,17,31,12,23,18,15,19,23,1,0,12,18,25,10,2,15,22,41,,,,,,,
2371.9435,27,30,2,3,16,37,29,26,15,18,15,19,0,3,11,14,18,10,2,19,27,38,,,,,,,
2372.0049,27,27,2,3,14,34,20,21,21,13,20,23,0,1,9,19,10,9,2,14,23,42,,,,,,,
2372.067,28,28,2,2,18,38,35,23,7,13,19,14,1,2,11,18,24,11,2,16,27,39,,,,,,,
2372.1282,25,29,2,2,16,35,11,25,18,14,19,21,1,1,12,15,13,11,1,17,27,34,,,,,,,
2372.1933,27,32,1,3,18,40,13,23,24,17,20,19,1,3,8,16,24,11,1,19,25,42,,,,,,,
2372.255,22,31,2,3,15,35,14,24,17,15,20,19,1,0,14,16,26,12,2,19,24,39,,,,,,,
2372.3163,28,28,2,3,18,35,5,24,17,15,16,20,0,6,9,17,23,9,2,19,27,41,,,,,,,
2372.378,27,27,2,3,16,39,29,25,19,15,16,21,1,1,5,13,18,9,2,15,28,39,,,,,,,
2372.4433,28,30,2,3,16,28,18,21,15,16,18,18,0,4,9,19,23,11,2,21,27,38,,,,,,,
2372.5048,27,27,2,3,15,34,25,25,16,13,19,21,1,2,13,21,16,13,2,19,26,37,,,,,,,
2372.5663,25,32,2,2,19,32,11,23,17,15,18,17,1,6,7,16,21,11,1,21,24,40,,,,,,,
2372.6316,26,25,1,3,14,33,32,26,18,15,17,21,1,1,12,15,20,13,2,17,22,40,,,,,,,
2372.6931,25,33,1,3,15,38,13,25,8,14,13,18,1,1,12,15,24,11,2,21,24,37,,,,,,,
2372.7546,25,30,2,3,13,37,30,25,18,15,14,22,1,8,10,15,17,8,2,11,24,32,,,,,,,
2372.8162,28,27,2,3,14,43,25,23,8,17,17,18,0,8,9,22,21,11,2,17,26,32,,,,,,,
2372.8815,28,29,2,3,17,39,39,23,17,13,18,20,1,6,11,17,14,12,2,13,26,39,,,,,,,
2372.943,28,31,2,2,16,33,0,23,22,16,20,18,1,1,11,17,21,11,1,22,24,43,,,,,,,
2373.0046,24,27,1,3,18,39,36,26,20,15,20,20,1,1,16,16,21,9,1,13,21,41,,,,,,,
2373.0699,24,32,1,3,18,36,18,21,17,16,16,20,1,2,13,19,26,11,2,20,23,35,,,,,,,
2373.1314,26,26,2,3,18,39,36,26,20,16,17,19,0,5,10,20,19,11,2,17,27,40,,,,,,,
2373.1929,28,29,2,2,16,33,20,25,9,16,18,20,1,3,13,21,25,11,2,12,25,36,,,,,,,
2373.2545,28,33,2,2,17,39,35,23,7,13,20,20,1,7,12,19,16,12,2,17,24,41,,,,,,,
2373.3159,21,29,1,3,14,29,4,24,6,17,18,20,1,1,9,22,21,11,1,14,23,36,,,,,,,
2373.3812,23,29,2,3,18,38,39,26,13,18,20,16,1,2,8,14,22,9,1,18,24,42,,,,,,,
2373.4428,24,31,1,3,18,28,19,26,14,16,18,21,1,0,13,17,26,9,2,19,21,42,,,,,,,
2373.5081,22,31,1,3,16,42,33,24,16,18,20,23,0,2,13,16,22,9,2,18,27,39,,,,,,,
2373.5696,26,29,2,3,14,38,7,25,12,16,19,20,0,1,9,18,24,11,2,13,28,32,,,,,,,
2373.6312,28,28,2,3,16,42,36,26,13,15,20,22,0,4,11,17,10,12,2,18,27,42,,,,,,,
2373.6965,23,22,2,2,15,33,15,20,18,13,19,17,1,4,10,21,24,10,2,14,26,36,,,,,,,
2373.758,25,32,2,3,18,38,33,22,16,15,19,20,1,3,11,17,8,11,1,19,24,41,,,,,,,
2373.8195,22,26,1,3,17,37,3,24,15,15,17,20,1,0,12,22,21,10,1,23,23,42,,,,,,,
2373.8811,25,31,1,3,16,41,26,23,11,16,15,22,1,0,9,14,18,10,2,20,26,41,,,,,,,
2373.9466,27,26,2,3,12,35,13,25,15,15,22,23,1,1,12,18,16,11,2,13,25,42,,,,,,,
2374.0079,28,30,2,3,16,40,26,24,15,15,19,16,0,7,16,13,22,11,2,17,27,39,,,,,,,
2374.0695,27,24,2,2,16,33,21,23,19,13,21,21,1,1,11,17,16,12,1,17,25,36,,,,,,,
2374.1347,25,32,1,3,18,37,14,21,15,17,19,17,1,1,14,20,23,11,1,19,24,40,,,,,,,
2374.1963,21,26,1,3,15,33,28,26,21,15,21,25,1,1,10,18,21,11,2,19,23,39,,,,,,,
2374.2578,28,32,2,3,16,38,6,25,18,16,19,17,0,2,11,14,26,10,2,19,27,39,,,,,,,
2374.3194,23,25,2,3,13,37,22,25,20,13,18,22,0,8,12,16,17,13,2,17,27,28,,,,,,,
2374.3846,27,29,2,2,18,31,24,24,9,13,20,15,1,5,12,21,21,11,2,21,26,38,,,,,,,
2374.4462,23,25,2,2,14,36,34,23,21,15,23,18,1,6,16,17,18,11,1,17,23,39,,,,,,,
2374.5078,25,33,2,3,15,26,16,23,10,16,16,20,1,2,13,15,24,11,2,21,24,44,,,,,,,
2374.573,21,29,2,3,15,37,31,26,17,15,17,21,0,4,14,16,18,10,2,14,25,37,,,,,,,
2374.6345,28,27,2,3,18,37,18,21,14,16,23,19,0,1,9,16,22,11,2,19,26,32,,,,,,,
2374.6961,28,25,2,2,18,37,35,26,20,13,22,16,1,4,13,16,22,12,2,16,27,34,,,,,,,
2374.7614,25,31,2,3,18,39,20,24,14,15,20,22,1,4,10,20,23,11,1,18,22,44,,,,,,,
2374.8229,21,29,1,3,18,37,34,26,19,13,16,19,1,5,16,12,20,10,2,17,23,41,,,,,,,
2374.8845,27,28,2,3,15,36,17,26,15,16,19,24,0,1,12,20,20,11,2,18,28,43,,,,,,,
2374.946,24,31,2,3,18,38,34,22,19,14,20,16,1,2,8,19,20,12,2,18,27,39,,,,,,,
2375.0113,28,24,2,2,16,29,14,24,18,14,19,21,1,7,9,20,23,11,1,16,22,36,,,,,,,
2375.0728,25,33,2,2,18,39,35,26,13,16,17,20,1,2,17,18,8,13,2,19,23,41,,,,,,,
2375.1344,22,26,1,3,18,35,16,26,6,15,17,21,1,1,12,19,24,14,2,14,22,39,,,,,,,
2375.1959,27,31,1,3,17,42,30,25,3,18,16,19,1,0,10,13,18,10,2,20,27,41,,,,,,,
2375.2612,27,25,2,3,13,34,9,24,13,16,19,21,0,1,12,15,26,10,2,14,25,39,,,,,,,
2375.3226,28,30,2,3,16,39,30,26,14,15,17,24,0,4,8,15,10,9,2,20,27,39,,,,,,,
2375.3843,28,29,2,2,17,33,19,20,19,13,19,18,1,1,8,21,18,14,2,13,25,41,,,,,,,
2375.4496,28,30,2,3,18,40,35,21,13,14,21,19,1,1,5,15,32,11,2,19,24,41,,,,,,,
2375.511,25,29,1,3,16,36,24,25,16,15,18,22,1,0,12,21,10,8,1,17,21,38,,,,,,,
2375.5725,28,32,2,3,18,34,29,23,9,16,17,22,1,2,14,16,28,9,2,21,24,41,,,,,,,
2375.6378,24,22,1,3,14,39,13,26,16,15,22,21,1,0,12,16,13,12,2,17,24,43,,,,,,,
2375.6994,27,28,2,3,16,42,25,23,16,15,21,20,1,3,9,16,23,11,2,17,27,39,,,,,,,
2375.761,24,27,2,2,16,35,25,22,14,15,23,19,1,1,9,15,18,13,2,14,27,38,,,,,,,
2375.8225,28,30,2,2,18,35,7,23,14,14,23,21,1,1,11,19,23,11,2,20,26,42,,,,,,,
2375.8878,25,31,2,2,16,36,22,25,14,15,21,20,1,1,9,18,18,12,1,13,22,45,,,,,,,
2375.9493,27,32,1,3,18,39,14,27,8,15,17,20,1,5,12,17,26,11,2,21,24,42,,,,,,,
2376.0109,22,30,1,3,14,40,34,26,15,15,15,20,1,4,15,15,16,10,2,17,24,42,,,,,,,
2376.0724,28,32,2,3,15,33,0,25,18,17,21,19,1,3,8,20,26,11,2,20,27,40,,,,,,,
2376.1379,25,27,2,3,17,31,38,22,20,13,20,21,0,4,17,17,31,11,2,16,25,37,,,,,,,
2376.1993,28,31,2,2,16,35,20,21,18,16,21,18,1,1,11,19,21,11,1,21,27,40,,,,,,,
2376.2645,24,29,1,3,16,36,40,26,16,15,17,17,1,3,16,20,23,12,1,14,24,37,,,,,,,
2376.326,27,32,1,3,17,40,19,25,6,15,19,18,1,2,14,15,26,10,2,22,27,31,,,,,,,
2376.3875,28,31,2,3,16,42,39,24,20,15,17,20,1,2,9,18,20,9,2,11,25,38,,,,,,,
2376.4492,28,28,2,3,13,37,13,23,15,13,18,21,0,1,13,16,23,11,2,18,26,37,,,,,,,
2376.5145,27,27,2,2,18,37,45,25,19,14,20,17,1,5,12,17,19,13,1,20,26,39,,,,,,,
2376.5758,24,30,2,3,16,30,19,28,6,15,20,19,1,1,9,21,23,11,1,22,26,38,,,,,,,
2376.6375,22,30,1,3,18,35,40,26,14,15,17,18,1,7,11,14,19,12,1,15,23,42,,,,,,,
2376.699,27,32,1,3,16,34,36,26,7,17,18,19,0,2,12,20,25,10,2,16,25,34,,,,,,,
2376.7643,28,29,2,3,18,40,39,23,17,15,18,21,0,3,14,15,10,13,2,14,26,39,,,,,,,
2376.8258,26,24,2,3,17,29,12,24,15,13,17,21,0,1,9,14,25,11,2,9,25,36,,,,,,,
2376.8874,23,28,2,2,18,36,41,23,15,16,20,17,1,4,10,16,16,12,2,18,27,39,,,,,,,
2376.9526,26,26,2,3,15,35,26,21,0,15,18,21,1,1,13,18,15,11,1,17,22,36,,,,,,,
2377.0141,22,31,1,3,18,37,41,25,0,15,19,19,1,0,13,16,22,9,1,21,24,41,,,,,,,
2377.0757,26,28,1,3,13,32,20,26,5,15,17,22,1,0,12,19,27,10,2,21,23,41,,,,,,,
2377.1373,27,31,2,3,16,40,31,25,0,15,18,18,1,4,14,16,16,12,2,18,26,38,,,,,,,
2377.2025,28,29,2,3,17,35,7,21,11,15,16,22,0,1,12,17,23,10,2,13,25,41,,,,,,,
2377.2641,28,29,2,3,16,43,34,21,11,13,21,20,1,4,7,18,18,11,2,19,26,39,,,,,,,
2377.3256,25,25,2,3,15,34,19,22,14,13,16,20,1,1,10,22,15,12,2,13,27,36,,,,,,,
2377.3909,24,32,2,3,18,37,22,18,17,16,20,15,1,5,11,16,23,12,1,22,26,41,,,,,,,
2377.4524,20,24,2,3,16,31,15,26,8,15,18,23,1,3,12,16,32,11,2,17,18,39,,,,,,,
2377.514,24,32,2,3,17,41,17,24,9,16,15,19,1,4,5,14,23,11,2,19,25,41,,,,,,,
2377.5793,26,25,2,3,14,34,31,26,11,15,18,22,0,1,12,13,21,11,2,22,27,30,,,,,,,
2377.6409,26,30,2,3,15,35,33,22,14,18,18,22,0,5,10,16,23,11,2,19,27,38,,,,,,,
2377.7023,24,27,2,2,16,35,39,22,13,13,21,19,1,2,9,16,16,9,2,19,26,35,,,,,,,
2377.7639,25,31,2,3,18,32,19,21,15,15,20,17,1,4,12,20,17,12,1,20,26,42,,,,,,,
2377.8291,20,29,1,3,16,33,37,25,12,15,14,21,1,2,9,17,16,11,1,18,23,41,,,,,,,
2377.8907,25,31,1,3,15,30,18,24,6,14,17,19,1,0,14,20,22,10,2,21,27,42,,,,,,,
2377.9523,28,23,2,3,16,42,36,26,13,15,18,20,0,2,13,11,16,10,2,12,25,34,,,,,,,
2378.0137,28,28,2,3,13,37,15,23,13,13,21,19,0,4,9,21,23,11,2,18,27,39,,,,,,,
2378.079,27,29,2,2,16,37,39,23,13,14,17,19,1,2,8,16,21,12,2,15,23,37,,,,,,,
2378.1406,27,31,2,2,14,35,30,18,16,14,19,19,1,1,11,21,22,11,1,21,24,38,,,,,,,
2378.2022,22,29,1,3,18,37,33,26,10,15,18,17,1,4,16,15,20,11,2,14,25,40,,,,,,,
2378.2674,28,32,1,3,15,40,16,24,5,17,17,21,1,0,12,20,27,11,2,23,25,27,,,,,,,
2378.3289,28,22,2,3,16,41,46,26,14,15,17,19,0,6,4,17,23,11,2,12,27,38,,,,,,,
2378.3905,27,26,2,3,16,41,17,21,11,19,20,21,0,6,11,19,22,12,2,21,27,36,,,,,,,
2378.4558,24,25,2,2,18,37,42,24,15,17,20,14,1,4,10,21,11,10,2,15,27,41,,,,,,,
2378.5174,24,30,1,3,18,33,32,24,6,15,19,18,1,0,12,22,20,11,1,16,22,41,,,,,,,
2378.5789,23,33,1,3,18,38,39,26,15,18,17,19,1,3,10,18,17,12,2,17,23,39,,,,,,,
2378.6404,29,29,2,3,16,41,14,24,8,15,14,23,0,2,11,16,28,10,2,9,29,36,,,,,,,
2378.7056,21,30,2,3,16,37,40,21,10,14,21,18,0,3,4,17,10,12,2,22,27,38,,,,,,,
2378.7672,28,25,2,2,17,33,17,19,11,13,18,22,1,1,9,18,20,11,2,11,25,40,,,,,,,
2378.8287,28,28,2,2,18,39,40,23,0,14,20,13,1,3,10,17,25,11,2,19,27,40,,,,,,,
2378.894,25,29,2,2,17,35,21,18,16,15,18,19,1,2,9,19,25,13,1,18,23,31,,,,,,,
2378.9555,28,32,1,3,18,38,34,25,4,16,19,14,1,2,13,17,23,11,2,19,23,42,,,,,,,
2379.0171,23,27,1,3,17,29,8,25,13,16,17,23,1,0,12,16,23,11,2,14,24,36,,,,,,,
2379.0785,27,32,2,3,16,43,41,23,10,16,18,15,0,5,6,15,15,9,2,18,27,38,,,,,,,
2379.1439,23,30,2,3,16,33,15,25,18,15,16,23,1,1,12,18,19,11,2,15,27,36,,,,,,,
2379.2055,27,29,2,3,18,41,30,23,16,13,15,18,1,4,12,13,19,11,2,18,27,38,,,,,,,
2379.267,28,28,2,2,17,29,28,25,20,13,21,20,1,1,10,20,9,12,1,16,24,26,,,,,,,
2379.3323,25,32,2,2,18,39,27,22,13,17,19,15,1,4,10,14,22,11,2,22,24,41,,,,,,,
2379.3938,26,29,1,3,15,32,32,26,19,15,15,23,1,0,11,15,23,10,2,17,23,39,,,,,,,
2379.4553,27,29,2,3,18,38,32,30,13,15,15,21,1,1,10,15,27,9,2,18,27,38,,,,,,,
2379.5206,24,29,2,3,17,40,37,23,19,13,18,21,0,2,12,18,19,12,2,14,27,36,,,,,,,
2379.5821,28,29,2,2,18,34,29,21,9,14,17,13,1,3,9,19,22,11,2,20,27,38,,,,,,,
2379.6437,21,31,2,2,17,35,45,23,15,15,18,16,1,3,10,19,14,11,2,19,26,41,,,,,,,
2379.7053,28,32,1,3,16,47,19,25,11,14,17,17,1,3,15,16,25,11,2,21,24,41,,,,,,,
2379.7705,24,31,2,3,15,39,37,26,15,15,15,21,0,4,9,14,21,14,2,15,26,38,,,,,,,
2379.8321,27,28,2,3,15,38,25,20,21,15,18,19,0,2,9,18,23,11,2,19,26,36,,,,,,,
2379.8937,27,27,2,2,18,35,47,23,16,13,18,20,1,5,14,17,16,11,2,17,29,36,,,,,,,
2379.959,24,33,2,3,18,39,33,25,18,16,21,15,1,0,13,21,26,11,1,20,24,35,,,,,,,
2380.0204,22,31,1,3,18,40,41,26,18,15,18,18,1,0,13,17,23,9,2,16,23,39,,,,,,,
2380.082,27,27,2,3,19,34,26,23,21,16,18,21,1,2,12,20,25,10,2,13,23,35,,,,,,,
2380.1435,27,22,2,3,18,40,43,24,16,14,19,14,1,5,9,19,22,12,2,21,27,38,,,,,,,
2380.2089,24,23,2,2,15,36,17,20,8,13,18,16,1,1,9,19,26,11,2,19,24,41,,,,,,,
2380.2703,20,27,2,3,18,35,41,24,4,18,18,16,1,1,3,17,17,10,1,18,26,41,,,,,,,
2380.3318,25,31,2,3,17,31,24,24,9,16,18,20,1,1,9,21,20,10,1,20,24,40,,,,,,,
2380.3971,23,31,1,3,18,40,37,26,20,15,16,20,1,2,16,16,22,1,2,20,23,42,,,,,,,
2380.4588,24,29,1,3,15,33,26,23,21,15,16,24,1,0,12,18,28,12,2,19,25,32,,,,,,,
2380.5203,26,30,2,3,16,40,40,22,17,15,19,20,0,2,12,14,17,14,2,20,27,42,,,,,,,
2380.5817,24,25,2,3,17,38,29,24,18,15,17,20,1,1,9,17,13,7,2,13,26,34,,,,,,,
2380.647,28,32,2,2,18,42,44,19,13,15,17,15,1,5,9,18,18,12,1,22,24,42,,,,,,,
2380.7086,21,32,2,3,17,32,17,25,16,15,21,24,1,2,12,22,18,6,1,20,21,40,,,,,,,
2380.7701,25,32,1,3,18,42,34,25,10,16,18,16,1,2,13,13,15,9,2,22,24,38,,,,,,,
2380.8354,27,32,2,3,15,37,0,24,14,16,17,24,1,1,12,15,15,10,2,14,21,32,,,,,,,
2380.897,28,28,2,3,16,40,24,24,19,13,20,19,0,4,11,16,27,11,2,18,27,39,,,,,,,
2380.9586,26,27,2,2,14,31,10,26,16,13,20,19,1,1,12,16,21,12,2,15,27,35,,,,,,,
2381.0201,28,33,2,3,18,31,0,20,9,16,20,14,1,1,12,14,24,11,1,21,24,43,,,,,,,
2381.0853,23,31,1,3,15,28,23,26,15,15,22,20,1,0,11,16,13,12,2,19,25,40,,,,,,,
2381.1467,25,32,2,3,18,40,19,24,6,16,16,21,1,2,7,14,25,9,2,20,23,41,,,,,,,
2381.2084,27,29,2,3,13,28,32,26,14,15,13,23,1,1,12,18,20,11,2,22,20,33,,,,,,,
2381.2736,28,29,2,3,16,31,11,27,19,17,17,22,0,5,9,18,23,11,2,19,27,41,,,,,,,
2381.3352,26,22,2,2,15,34,24,23,14,13,19,20,1,1,8,16,17,11,2,17,24,37,,,,,,,
2381.3968,28,29,2,3,14,31,17,22,23,15,16,14,1,4,10,18,23,11,2,22,27,37,,,,,,,
2381.4583,25,30,2,3,14,35,27,26,14,15,22,18,1,0,9,15,23,12,1,22,27,38,,,,,,,
2381.5236,28,33,1,3,17,34,13,22,15,16,19,19,1,1,13,20,29,10,2,20,27,38,,,,,,,
2381.5851,25,27,2,3,16,39,31,26,17,15,16,22,0,4,15,15,21,11,2,19,27,35,,,,,,,
2381.6466,28,29,2,3,11,40,0,22,6,16,19,16,0,3,12,22,20,11,2,19,27,36,,,,,,,
2381.7119,25,29,2,3,18,39,40,26,19,13,18,20,1,2,8,17,17,13,2,15,26,36,,,,,,,
2381.7735,24,29,2,2,14,34,8,21,15,15,19,18,1,1,11,17,24,11,2,21,27,39,,,,,,,
2381.835,22,22,2,3,18,36,34,26,19,15,17,17,1,1,14,11,18,8,1,19,24,41,,,,,,,
2381.9003,25,30,1,3,16,32,25,24,19,15,17,22,1,1,13,19,23,10,2,19,22,36,,,,,,,
2381.9619,24,30,2,3,16,40,39,26,14,16,18,19,0,2,13,12,16,11,2,13,27,38,,,,,,,
2382.0234,27,27,2,3,14,36,19,20,15,13,16,22,1,2,9,17,25,11,2,11,25,41,,,,,,,
2382.0887,26,29,2,2,18,37,42,25,18,13,22,16,1,4,13,18,25,11,2,23,27,39,,,,,,,
